company_id,year,free_cash_flow_cr,cash_from_operations_cr,cfo_pat_ratio,fcf_positive_flag,cash_quality_score,cash_quality_label,cash_conversion_label,cashflow_trend,cashflow_insight
INDUSINDBK,Mar 2015,-1697.0,-1421.0,-0.7920847268673356,0,15.65,Weak,Weak,Improving,Weak cash generation with below-average cash conversion.
INDUSINDBK,Mar 2016,-3185.0,-2927.0,-1.2804024496937882,0,15.05,Weak,Weak,Declining,Cash generation is deteriorating and requires attention.
INDUSINDBK,Mar 2017,11284.0,11569.0,4.033821478382148,1,100.0,Strong,Excellent,Improving,Strong cash generation with improving free cash flow and excellent cash conversion.
INDUSINDBK,Mar 2018,-20917.0,-20700.0,-5.740432612312812,0,12.82,Weak,Weak,Declining,Cash generation is deteriorating and requires attention.
INDUSINDBK,Mar 2019,-7022.0,-6389.0,-1.9354740987579522,0,13.14,Weak,Weak,Improving,Weak cash generation with below-average cash conversion.
INDUSINDBK,Mar 2020,-11513.0,-12039.0,-2.724988682661838,0,13.15,Weak,Weak,Declining,Cash generation is deteriorating and requires attention.
INDUSINDBK,Mar 2021,44420.0,44646.0,15.7425952045134,1,100.0,Strong,Excellent,Improving,Strong cash generation with improving free cash flow and excellent cash conversion.
INDUSINDBK,Mar 2022,16249.0,16600.0,3.600086749078291,1,100.0,Strong,Excellent,Declining,Cash flow profile remains stable.
INDUSINDBK,Mar 2023,-12879.0,-12438.0,-1.683085250338295,0,14.28,Weak,Weak,Declining,Cash generation is deteriorating and requires attention.
INDUSINDBK,Mar 2024,-17468.0,-16843.0,-1.8818994413407821,0,13.98,Weak,Weak,Declining,Cash generation is deteriorating and requires attention.
INDUSINDBK,TTM,-17468.0,-16843.0,-2.073750307805959,0,13.18,Weak,Weak,Stable,Weak cash generation with below-average cash conversion.
INFY,Mar 2013,4451.0,7373.0,0.781949305334606,1,73.53,Moderate,Weak,Stable,Cash generation is stable with acceptable cash conversion.
INFY,Mar 2014,7262.0,9825.0,0.9220157657657657,1,79.47,Strong,Good,Improving,Cash flow profile remains stable.
INFY,Mar 2015,9352.0,8353.0,0.6751535725832525,1,70.52,Moderate,Weak,Improving,"Cash generation is improving, although there is still room for stronger quality."
INFY,Mar 2016,9143.0,10028.0,0.7434205649047372,1,71.14,Moderate,Weak,Declining,Cash flow profile remains stable.
INFY,Mar 2017,-3133.0,11531.0,0.8033860516965095,0,39.18,Weak,Good,Declining,Cash generation is deteriorating and requires attention.
INFY,Mar 2018,17751.0,13218.0,0.8246303574770728,1,77.11,Strong,Good,Improving,Cash flow profile remains stable.
INFY,Mar 2019,14209.0,14841.0,0.9630759247242051,1,80.91,Strong,Good,Declining,Cash flow profile remains stable.
INFY,Mar 2020,16672.0,17003.0,1.0218763146823728,1,81.86,Strong,Good,Improving,Cash flow profile remains stable.
INFY,Mar 2021,15851.0,23224.0,1.195695824537919,1,89.48,Strong,Good,Declining,Cash flow profile remains stable.
INFY,Mar 2022,17400.0,23885.0,1.0785243384809897,1,86.24,Strong,Good,Improving,Cash flow profile remains stable.
INFY,Mar 2023,21396.0,22467.0,0.9319313091090095,1,80.33,Strong,Good,Improving,Cash flow profile remains stable.
INFY,Mar 2024,20117.0,25210.0,0.9604541298384639,1,80.6,Strong,Good,Declining,Cash flow profile remains stable.
INFY,TTM,20117.0,25210.0,0.9105356304402789,1,78.93,Strong,Good,Stable,Cash flow remains consistently strong with stable operating performance.
IOC,Mar 2013,46.0,9340.0,2.5751309622277363,1,100.0,Strong,Excellent,Stable,Cash flow remains consistently strong with stable operating performance.
IOC,Mar 2014,5601.0,24195.0,3.4728003444811253,1,100.0,Strong,Excellent,Improving,Strong cash generation with improving free cash flow and excellent cash conversion.
IOC,Mar 2015,35877.0,46092.0,9.460591133004925,1,100.0,Strong,Excellent,Improving,Strong cash generation with improving free cash flow and excellent cash conversion.
IOC,Mar 2016,12014.0,25624.0,2.0642874405864817,1,100.0,Strong,Excellent,Declining,Cash flow profile remains stable.
IOC,Mar 2017,10532.0,28216.0,1.3841550159430953,1,100.0,Strong,Excellent,Declining,Cash flow profile remains stable.
IOC,Mar 2018,11996.0,29115.0,1.286793953858393,1,97.56,Strong,Excellent,Improving,Strong cash generation with improving free cash flow and excellent cash conversion.
IOC,Mar 2019,-9822.0,12747.0,0.7379298367488711,0,39.37,Weak,Weak,Declining,Cash generation is deteriorating and requires attention.
IOC,Mar 2020,-21955.0,7146.0,-3.8091684434968016,0,5.95,Weak,Weak,Declining,Cash generation is deteriorating and requires attention.
IOC,Mar 2021,26715.0,49650.0,2.2814998621450235,1,100.0,Strong,Excellent,Improving,Strong cash generation with improving free cash flow and excellent cash conversion.
IOC,Mar 2022,4453.0,25747.0,1.00077739339993,1,84.14,Strong,Good,Declining,Cash flow profile remains stable.
IOC,Mar 2023,1614.0,29644.0,2.5328092959671906,1,100.0,Strong,Excellent,Declining,Cash flow profile remains stable.
IOC,Mar 2024,39635.0,71099.0,1.6472973286068442,1,100.0,Strong,Excellent,Improving,Strong cash generation with improving free cash flow and excellent cash conversion.
IOC,TTM,39635.0,71099.0,6.517462645522046,1,100.0,Strong,Excellent,Stable,Cash flow remains consistently strong with stable operating performance.
IRCTC,Mar 2015,23.0,69.0,0.5267175572519084,1,69.84,Moderate,Weak,Stable,Cash generation is stable with acceptable cash conversion.
IRCTC,Mar 2016,295.0,288.0,1.5238095238095237,1,100.0,Strong,Excellent,Improving,Strong cash generation with improving free cash flow and excellent cash conversion.
IRCTC,Mar 2017,432.0,338.0,1.4759825327510918,1,100.0,Strong,Excellent,Improving,Strong cash generation with improving free cash flow and excellent cash conversion.
IRCTC,Mar 2018,64.0,24.0,0.1085972850678733,1,54.32,Moderate,Weak,Declining,Cash flow profile remains stable.
IRCTC,Mar 2019,146.0,499.0,1.6148867313915858,1,100.0,Strong,Excellent,Improving,Strong cash generation with improving free cash flow and excellent cash conversion.
IRCTC,Mar 2020,417.0,409.0,0.797270955165692,1,82.37,Strong,Weak,Improving,Cash flow profile remains stable.
IRCTC,Mar 2021,-205.0,248.0,1.3262032085561497,0,64.03,Moderate,Excellent,Declining,Cash flow profile remains stable.
IRCTC,Mar 2022,282.0,524.0,0.793939393939394,1,81.64,Strong,Weak,Improving,Cash flow profile remains stable.
IRCTC,Mar 2023,495.0,812.0,0.8071570576540755,1,82.77,Strong,Good,Improving,Cash flow profile remains stable.
IRCTC,Mar 2024,667.0,882.0,0.7938793879387939,1,81.88,Strong,Weak,Improving,Cash flow profile remains stable.
IRCTC,TTM,667.0,882.0,0.735,1,79.86,Strong,Weak,Stable,Cash flow remains consistently strong with stable operating performance.
IRFC,Mar 2013,,,,0,11.72,Weak,Unknown,Stable,Weak cash generation with below-average cash conversion.
IRFC,Mar 2014,,,,0,12.25,Weak,Unknown,Stable,Weak cash generation with below-average cash conversion.
IRFC,Mar 2015,,,,0,12.36,Weak,Unknown,Stable,Weak cash generation with below-average cash conversion.
IRFC,Mar 2016,-16376.0,-16378.0,-19.290930506478208,0,9.95,Weak,Weak,Stable,Weak cash generation with below-average cash conversion.
IRFC,Mar 2017,-19453.0,-19455.0,-20.829764453961456,0,9.3,Weak,Weak,Declining,Cash generation is deteriorating and requires attention.
IRFC,Mar 2018,-28074.0,-28076.0,-13.662287104622871,0,11.75,Weak,Weak,Declining,Cash generation is deteriorating and requires attention.
IRFC,Mar 2019,-41747.0,-41748.0,-18.51352549889135,0,9.61,Weak,Weak,Declining,Cash generation is deteriorating and requires attention.
IRFC,Mar 2020,-62700.0,-62701.0,-19.64317042606516,0,10.26,Weak,Weak,Declining,Cash generation is deteriorating and requires attention.
IRFC,Mar 2021,-89907.0,-89907.0,-20.359375,0,10.92,Weak,Weak,Declining,Cash generation is deteriorating and requires attention.
IRFC,Mar 2022,-64417.0,-64412.0,-10.576683087027915,0,11.61,Weak,Weak,Improving,Weak cash generation with below-average cash conversion.
IRFC,Mar 2023,-28588.0,-28588.0,-4.635641316685585,0,12.39,Weak,Weak,Improving,Weak cash generation with below-average cash conversion.
IRFC,Mar 2024,7906.0,7914.0,1.2342482844666252,1,91.92,Strong,Excellent,Improving,Strong cash generation with improving free cash flow and excellent cash conversion.
IRFC,TTM,7906.0,7914.0,1.2106470858191831,1,91.19,Strong,Excellent,Stable,Cash flow remains consistently strong with stable operating performance.
ITC,Mar 2013,3221.0,7102.0,0.921858774662513,1,78.89,Strong,Good,Stable,Cash flow remains consistently strong with stable operating performance.
ITC,Mar 2014,4090.0,7344.0,0.8159093434062882,1,76.48,Strong,Good,Improving,Cash flow profile remains stable.
ITC,Mar 2015,4568.0,9843.0,1.0065446364658963,1,83.14,Strong,Good,Improving,Cash flow profile remains stable.
ITC,Mar 2016,5878.0,9799.0,1.0313651194611093,1,84.42,Strong,Good,Improving,Cash flow profile remains stable.
ITC,Mar 2017,7376.0,10627.0,1.0143170754987114,1,85.24,Strong,Good,Improving,Cash flow profile remains stable.
ITC,Mar 2018,6055.0,13169.0,1.1458278952405812,1,88.51,Strong,Good,Declining,Cash flow profile remains stable.
ITC,Mar 2019,7037.0,12583.0,0.9802898099096292,1,83.63,Strong,Good,Improving,Cash flow profile remains stable.
ITC,Mar 2020,8516.0,14690.0,0.942089399089335,1,82.51,Strong,Good,Improving,Cash flow profile remains stable.
ITC,Mar 2021,18267.0,12527.0,0.9360382574908466,1,82.13,Strong,Good,Improving,Cash flow profile remains stable.
ITC,Mar 2022,13538.0,15776.0,1.017609494936464,1,85.51,Strong,Good,Declining,Cash flow profile remains stable.
ITC,Mar 2023,13146.0,18878.0,0.9692457770703907,1,84.01,Strong,Good,Declining,Cash flow profile remains stable.
ITC,Mar 2024,18742.0,17179.0,0.8278637174112091,1,78.6,Strong,Good,Improving,Cash flow profile remains stable.
ITC,TTM,18742.0,17179.0,0.8247635508185702,1,78.47,Strong,Good,Stable,Cash flow remains consistently strong with stable operating performance.
JINDALSTEL,Mar 2013,-6069.0,3522.0,1.193089430894309,0,51.64,Moderate,Good,Stable,Cash generation is stable with acceptable cash conversion.
JINDALSTEL,Mar 2014,-8114.0,4580.0,2.4156118143459917,0,77.88,Strong,Excellent,Declining,Cash flow profile remains stable.
JINDALSTEL,Mar 2015,-5535.0,1182.0,-0.8140495867768595,0,1.93,Weak,Weak,Improving,Weak cash generation with below-average cash conversion.
JINDALSTEL,Mar 2016,2071.0,4333.0,-1.4036281179138321,1,35.46,Weak,Weak,Improving,Weak cash generation with below-average cash conversion.
JINDALSTEL,Mar 2017,4852.0,6850.0,-2.6989755713159966,1,36.23,Weak,Weak,Improving,Weak cash generation with below-average cash conversion.
JINDALSTEL,Mar 2018,6293.0,7724.0,-4.77970297029703,1,36.95,Weak,Weak,Improving,Weak cash generation with below-average cash conversion.
JINDALSTEL,Mar 2019,8195.0,9027.0,-3.7425373134328357,1,38.0,Weak,Weak,Improving,Weak cash generation with below-average cash conversion.
JINDALSTEL,Mar 2020,7338.0,8814.0,-22.035,1,37.88,Weak,Weak,Declining,Cash generation is deteriorating and requires attention.
JINDALSTEL,Mar 2021,10077.0,11961.0,2.8031403796578394,1,100.0,Strong,Excellent,Improving,Strong cash generation with improving free cash flow and excellent cash conversion.
JINDALSTEL,Mar 2022,13717.0,16048.0,2.371859296482412,1,100.0,Strong,Excellent,Improving,Strong cash generation with improving free cash flow and excellent cash conversion.
JINDALSTEL,Mar 2023,3257.0,7347.0,1.8487669854051334,1,100.0,Strong,Excellent,Declining,Cash flow profile remains stable.
JINDALSTEL,Mar 2024,-2336.0,6008.0,1.010937237085647,0,46.29,Weak,Good,Declining,Cash generation is deteriorating and requires attention.
JINDALSTEL,TTM,-2336.0,6008.0,1.1873517786561265,0,51.85,Moderate,Good,Stable,Cash generation is stable with acceptable cash conversion.
JIOFIN,Mar 2023,945.0,2055.0,66.29032258064517,1,100.0,Strong,Excellent,Stable,Cash flow remains consistently strong with stable operating performance.
JIOFIN,Mar 2024,763.0,-678.0,-0.4224299065420561,1,52.12,Moderate,Weak,Declining,Cash flow profile remains stable.
JIOFIN,TTM,763.0,-678.0,-0.42190416925948976,1,51.74,Moderate,Weak,Stable,Cash generation is stable with acceptable cash conversion.
JSWENERGY,Mar 2013,781.0,1725.0,1.9145394006659266,1,100.0,Strong,Excellent,Stable,Cash flow remains consistently strong with stable operating performance.
JSWENERGY,Mar 2014,1906.0,2269.0,2.985526315789474,1,100.0,Strong,Excellent,Improving,Strong cash generation with improving free cash flow and excellent cash conversion.
JSWENERGY,Mar 2015,2972.0,3394.0,2.499263622974963,1,100.0,Strong,Excellent,Improving,Strong cash generation with improving free cash flow and excellent cash conversion.
JSWENERGY,Mar 2016,266.0,3538.0,2.4232876712328766,1,100.0,Strong,Excellent,Declining,Cash flow profile remains stable.
JSWENERGY,Mar 2017,3091.0,3853.0,6.184590690208668,1,100.0,Strong,Excellent,Improving,Strong cash generation with improving free cash flow and excellent cash conversion.
JSWENERGY,Mar 2018,3719.0,3934.0,46.28235294117647,1,100.0,Strong,Excellent,Improving,Strong cash generation with improving free cash flow and excellent cash conversion.
JSWENERGY,Mar 2019,2436.0,2491.0,3.641812865497076,1,100.0,Strong,Excellent,Declining,Cash flow profile remains stable.
JSWENERGY,Mar 2020,2383.0,2082.0,1.9259944495837187,1,100.0,Strong,Excellent,Declining,Cash flow profile remains stable.
JSWENERGY,Mar 2021,2670.0,3700.0,4.495747266099635,1,100.0,Strong,Excellent,Improving,Strong cash generation with improving free cash flow and excellent cash conversion.
JSWENERGY,Mar 2022,1565.0,2952.0,1.693631669535284,1,100.0,Strong,Excellent,Declining,Cash flow profile remains stable.
JSWENERGY,Mar 2023,-4694.0,2084.0,1.4081081081081082,0,56.17,Moderate,Excellent,Declining,Cash flow profile remains stable.
JSWENERGY,Mar 2024,-1963.0,6234.0,3.6139130434782607,0,79.25,Strong,Excellent,Improving,Strong cash generation with improving free cash flow and excellent cash conversion.
JSWENERGY,TTM,-1963.0,6234.0,3.1358148893360163,0,78.96,Strong,Excellent,Stable,Cash flow remains consistently strong with stable operating performance.
JSWSTEEL,Mar 2013,411.0,5844.0,6.290635091496233,1,100.0,Strong,Excellent,Stable,Cash flow remains consistently strong with stable operating performance.
JSWSTEEL,Mar 2014,-3024.0,2594.0,6.45273631840796,0,81.36,Strong,Excellent,Declining,Cash flow profile remains stable.
JSWSTEEL,Mar 2015,504.0,7876.0,4.5737514518002325,1,100.0,Strong,Excellent,Improving,Strong cash generation with improving free cash flow and excellent cash conversion.
JSWSTEEL,Mar 2016,3040.0,6897.0,-14.338877338877339,1,40.63,Weak,Weak,Improving,Weak cash generation with below-average cash conversion.
JSWSTEEL,Mar 2017,2794.0,7888.0,2.275165849437554,1,100.0,Strong,Excellent,Declining,Cash flow profile remains stable.
JSWSTEEL,Mar 2018,7850.0,12379.0,2.0250286275151317,1,100.0,Strong,Excellent,Improving,Strong cash generation with improving free cash flow and excellent cash conversion.
JSWSTEEL,Mar 2019,3246.0,14633.0,1.944843168527379,1,100.0,Strong,Excellent,Declining,Cash flow profile remains stable.
JSWSTEEL,Mar 2020,-6804.0,12785.0,3.262311814238326,0,83.16,Strong,Excellent,Declining,Cash flow profile remains stable.
JSWSTEEL,Mar 2021,11087.0,18789.0,2.3865108599009273,1,100.0,Strong,Excellent,Improving,Strong cash generation with improving free cash flow and excellent cash conversion.
JSWSTEEL,Mar 2022,11522.0,26270.0,1.2546566052153978,1,98.78,Strong,Excellent,Improving,Strong cash generation with improving free cash flow and excellent cash conversion.
JSWSTEEL,Mar 2023,12593.0,23323.0,5.634935974873158,1,100.0,Strong,Excellent,Improving,Strong cash generation with improving free cash flow and excellent cash conversion.
JSWSTEEL,Mar 2024,-2389.0,12078.0,1.3460381143430291,0,60.29,Moderate,Excellent,Declining,Cash flow profile remains stable.
JSWSTEEL,TTM,-2389.0,12078.0,3.6467391304347827,0,82.82,Strong,Excellent,Stable,Cash flow remains consistently strong with stable operating performance.
KOTAKBANK,Mar 2013,-6157.0,2878.0,1.285969615728329,0,60.66,Moderate,Excellent,Stable,Cash generation is stable with acceptable cash conversion.
KOTAKBANK,Mar 2014,7938.0,9068.0,3.588444796201029,1,100.0,Strong,Excellent,Improving,Strong cash generation with improving free cash flow and excellent cash conversion.
KOTAKBANK,Mar 2015,-2165.0,2302.0,0.7413848631239935,0,42.27,Weak,Weak,Declining,Cash generation is deteriorating and requires attention.
KOTAKBANK,Mar 2016,2672.0,5025.0,1.4259364358683315,1,96.66,Strong,Excellent,Improving,Strong cash generation with improving free cash flow and excellent cash conversion.
KOTAKBANK,Mar 2017,7933.0,13222.0,2.634389320581789,1,100.0,Strong,Excellent,Improving,Strong cash generation with improving free cash flow and excellent cash conversion.
KOTAKBANK,Mar 2018,-15867.0,-10392.0,-1.660594439117929,0,14.16,Weak,Weak,Declining,Cash generation is deteriorating and requires attention.
KOTAKBANK,Mar 2019,-1501.0,1822.0,0.2529150471960022,0,24.67,Weak,Weak,Improving,Weak cash generation with below-average cash conversion.
KOTAKBANK,Mar 2020,33551.0,46619.0,5.425229838240428,1,100.0,Strong,Excellent,Improving,Strong cash generation with improving free cash flow and excellent cash conversion.
KOTAKBANK,Mar 2021,-6291.0,4881.0,0.4885885885885886,0,33.34,Weak,Weak,Declining,Cash generation is deteriorating and requires attention.
KOTAKBANK,Mar 2022,-2595.0,8308.0,0.6872363305484325,0,40.88,Weak,Weak,Improving,Weak cash generation with below-average cash conversion.
KOTAKBANK,Mar 2023,-11623.0,-1242.0,-0.08321608040201005,0,16.06,Weak,Weak,Declining,Cash generation is deteriorating and requires attention.
KOTAKBANK,Mar 2024,6766.0,15685.0,0.8611980453522209,1,80.0,Strong,Good,Improving,Cash flow profile remains stable.
KOTAKBANK,TTM,6766.0,15685.0,0.6961828672880603,1,75.11,Strong,Weak,Stable,Cash flow remains consistently strong with stable operating performance.
LICI,Mar 2019,22910.0,13274.0,5.052912066996574,1,100.0,Strong,Excellent,Stable,Cash flow remains consistently strong with stable operating performance.
LICI,Mar 2020,13952.0,54367.0,20.06162361623616,1,100.0,Strong,Excellent,Declining,Cash flow profile remains stable.
LICI,Mar 2021,229049.0,80602.0,27.10221923335575,1,100.0,Strong,Excellent,Improving,Strong cash generation with improving free cash flow and excellent cash conversion.
LICI,Mar 2022,8748.0,-3783.0,-0.9170909090909091,1,50.95,Moderate,Weak,Declining,Cash flow profile remains stable.
LICI,Mar 2023,1671.0,54519.0,1.5145428785732145,1,100.0,Strong,Excellent,Declining,Cash flow profile remains stable.
LICI,Mar 2024,853.0,26122.0,0.6384299540522045,1,74.36,Moderate,Weak,Declining,Cash flow profile remains stable.
LICI,TTM,853.0,26122.0,0.6299315134561589,1,72.98,Moderate,Weak,Stable,Cash generation is stable with acceptable cash conversion.
LODHA,Mar 2011,,,,0,19.59,Weak,Unknown,Stable,Weak cash generation with below-average cash conversion.
LODHA,Mar 2012,,,,0,22.05,Weak,Unknown,Stable,Weak cash generation with below-average cash conversion.
LODHA,Mar 2015,,,,0,20.65,Weak,Unknown,Stable,Weak cash generation with below-average cash conversion.
LODHA,Mar 2016,-467.0,387.0,0.55049786628734,0,34.82,Weak,Weak,Stable,Weak cash generation with below-average cash conversion.
LODHA,Mar 2017,295.0,1469.0,2.5154109589041096,1,100.0,Strong,Excellent,Improving,Strong cash generation with improving free cash flow and excellent cash conversion.
LODHA,Mar 2018,45.0,696.0,0.8765743073047859,1,75.95,Strong,Good,Declining,Cash flow profile remains stable.
LODHA,Mar 2019,-638.0,-463.0,-0.2816301703163017,0,18.02,Weak,Weak,Declining,Cash generation is deteriorating and requires attention.
LODHA,Mar 2020,3954.0,3772.0,5.083557951482479,1,100.0,Strong,Excellent,Improving,Strong cash generation with improving free cash flow and excellent cash conversion.
LODHA,Mar 2021,2944.0,2524.0,52.583333333333336,1,100.0,Strong,Excellent,Declining,Cash flow profile remains stable.
LODHA,Mar 2022,3137.0,1998.0,1.653973509933775,1,100.0,Strong,Excellent,Improving,Strong cash generation with improving free cash flow and excellent cash conversion.
LODHA,Mar 2023,4539.0,2750.0,5.612244897959184,1,100.0,Strong,Excellent,Improving,Strong cash generation with improving free cash flow and excellent cash conversion.
LODHA,Mar 2024,-435.0,2512.0,1.6164736164736164,0,75.11,Strong,Excellent,Declining,Cash flow profile remains stable.
LODHA,TTM,-435.0,2512.0,1.0003982477100757,0,55.03,Moderate,Good,Stable,Cash generation is stable with acceptable cash conversion.
LT,Mar 2013,-11277.0,-4355.0,-0.8230958230958231,0,9.36,Weak,Weak,Stable,Weak cash generation with below-average cash conversion.
LT,Mar 2014,-12653.0,-7143.0,-1.462231320368475,0,9.36,Weak,Weak,Declining,Cash generation is deteriorating and requires attention.
LT,Mar 2015,-6143.0,-1365.0,-0.27486910994764396,0,9.55,Weak,Weak,Improving,Weak cash generation with below-average cash conversion.
LT,Mar 2016,-7867.0,-3240.0,-0.705574912891986,0,9.1,Weak,Weak,Declining,Cash generation is deteriorating and requires attention.
LT,Mar 2017,-3141.0,6655.0,1.0260561208757324,0,48.32,Weak,Good,Improving,Weak cash generation with below-average cash conversion.
LT,Mar 2018,-6117.0,-10031.0,-1.253248375812094,0,9.16,Weak,Weak,Declining,Cash generation is deteriorating and requires attention.
LT,Mar 2019,-15779.0,-4756.0,-0.46549867867280026,0,9.56,Weak,Weak,Declining,Cash generation is deteriorating and requires attention.
LT,Mar 2020,-1714.0,6694.0,0.6144666789058197,0,33.83,Weak,Weak,Improving,Weak cash generation with below-average cash conversion.
LT,Mar 2021,17324.0,23074.0,1.7857750948069036,1,100.0,Strong,Excellent,Improving,Strong cash generation with improving free cash flow and excellent cash conversion.
LT,Mar 2022,15579.0,19164.0,1.8393319896343219,1,100.0,Strong,Excellent,Declining,Cash flow profile remains stable.
LT,Mar 2023,14729.0,22777.0,1.8176522224882292,1,100.0,Strong,Excellent,Declining,Cash flow profile remains stable.
LT,Mar 2024,20445.0,18266.0,1.1748890461182222,1,88.63,Strong,Good,Improving,Cash flow profile remains stable.
LT,TTM,20445.0,18266.0,1.1310216718266255,1,86.99,Strong,Good,Stable,Cash flow remains consistently strong with stable operating performance.
LTIM,Mar 2013,384.0,608.0,1.0818505338078293,1,88.19,Strong,Good,Stable,Cash flow remains consistently strong with stable operating performance.
LTIM,Mar 2014,808.0,628.0,0.6305220883534136,1,74.35,Moderate,Weak,Improving,"Cash generation is improving, although there is still room for stronger quality."
LTIM,Mar 2015,539.0,642.0,0.834850455136541,1,78.12,Strong,Good,Declining,Cash flow profile remains stable.
LTIM,Mar 2016,818.0,858.0,1.0263157894736843,1,88.89,Strong,Good,Improving,Cash flow profile remains stable.
LTIM,Mar 2017,209.0,1170.0,1.2049433573635426,1,94.88,Strong,Excellent,Declining,Cash flow profile remains stable.
LTIM,Mar 2018,392.0,844.0,0.7589928057553957,1,73.84,Moderate,Weak,Improving,"Cash generation is improving, although there is still room for stronger quality."
LTIM,Mar 2019,646.0,1395.0,0.9201846965699209,1,82.7,Strong,Good,Improving,Cash flow profile remains stable.
LTIM,Mar 2020,1001.0,1644.0,1.081578947368421,1,82.82,Strong,Good,Improving,Cash flow profile remains stable.
LTIM,Mar 2021,743.0,2400.0,1.238390092879257,1,90.0,Strong,Excellent,Declining,Cash flow profile remains stable.
LTIM,Mar 2022,1608.0,3251.0,0.8230379746835443,1,76.36,Strong,Good,Improving,Cash flow profile remains stable.
LTIM,Mar 2023,2824.0,3095.0,0.7018140589569161,1,68.63,Moderate,Weak,Improving,"Cash generation is improving, although there is still room for stronger quality."
LTIM,Mar 2024,1752.0,5670.0,1.2366412213740459,1,87.75,Strong,Excellent,Declining,Cash flow profile remains stable.
LTIM,TTM,1752.0,5670.0,1.2396152164407521,1,86.95,Strong,Excellent,Stable,Cash flow remains consistently strong with stable operating performance.
M&M,Mar 2013,-3825.0,-922.0,-0.223298619520465,0,5.36,Weak,Weak,Stable,Weak cash generation with below-average cash conversion.
M&M,Mar 2014,-4768.0,-244.0,-0.0473418703919286,0,5.85,Weak,Weak,Declining,Cash generation is deteriorating and requires attention.
M&M,Mar 2015,-3302.0,1055.0,0.3120378586217096,0,15.24,Weak,Weak,Improving,Weak cash generation with below-average cash conversion.
M&M,Mar 2016,-3121.0,2385.0,0.6710748452447945,0,28.11,Weak,Weak,Improving,Weak cash generation with below-average cash conversion.
M&M,Mar 2017,-5692.0,183.0,0.04517403110343125,0,5.38,Weak,Weak,Declining,Cash generation is deteriorating and requires attention.
M&M,Mar 2018,-4785.0,682.0,0.0856999246041719,0,9.21,Weak,Weak,Improving,Weak cash generation with below-average cash conversion.
M&M,Mar 2019,-11521.0,-4347.0,-0.7224530496925378,0,3.46,Weak,Weak,Declining,Cash generation is deteriorating and requires attention.
M&M,Mar 2020,-8327.0,-1457.0,4.538940809968848,0,74.02,Moderate,Excellent,Improving,"Cash generation is improving, although there is still room for stronger quality."
M&M,Mar 2021,-1777.0,17909.0,11.84457671957672,0,74.78,Moderate,Excellent,Improving,"Cash generation is improving, although there is still room for stronger quality."
M&M,Mar 2022,5996.0,9248.0,1.2750585964428511,1,87.86,Strong,Excellent,Improving,Strong cash generation with improving free cash flow and excellent cash conversion.
M&M,Mar 2023,-15940.0,-7074.0,-0.6219447863548444,0,5.33,Weak,Weak,Declining,Cash generation is deteriorating and requires attention.
M&M,Mar 2024,-11245.0,-5630.0,-0.4588427057864711,0,4.94,Weak,Weak,Improving,Weak cash generation with below-average cash conversion.
M&M,TTM,-11245.0,-5630.0,-0.43277730801752634,0,4.92,Weak,Weak,Stable,Weak cash generation with below-average cash conversion.
MARUTI,Mar 2013,940.0,4059.0,1.6433198380566802,1,100.0,Strong,Excellent,Stable,Cash flow remains consistently strong with stable operating performance.
MARUTI,Mar 2014,-2.0,4995.0,1.750175192711983,0,74.59,Moderate,Excellent,Declining,Cash flow profile remains stable.
MARUTI,Mar 2015,1958.0,6449.0,1.693095300603833,1,100.0,Strong,Excellent,Improving,Strong cash generation with improving free cash flow and excellent cash conversion.
MARUTI,Mar 2016,1252.0,8482.0,1.543023467345825,1,100.0,Strong,Excellent,Declining,Cash flow profile remains stable.
MARUTI,Mar 2017,1109.0,10282.0,1.3689255758221275,1,96.88,Strong,Excellent,Declining,Cash flow profile remains stable.
MARUTI,Mar 2018,3486.0,11788.0,1.4957492703971578,1,100.0,Strong,Excellent,Improving,Strong cash generation with improving free cash flow and excellent cash conversion.
MARUTI,Mar 2019,3061.0,6601.0,0.8627630375114365,1,79.45,Strong,Good,Declining,Cash flow profile remains stable.
MARUTI,Mar 2020,2939.0,3496.0,0.6157097569566748,1,68.32,Moderate,Weak,Declining,Cash flow profile remains stable.
MARUTI,Mar 2021,1565.0,8856.0,2.017771701982228,1,100.0,Strong,Excellent,Declining,Cash flow profile remains stable.
MARUTI,Mar 2022,1601.0,1840.0,0.4742268041237113,1,60.39,Moderate,Weak,Improving,"Cash generation is improving, although there is still room for stronger quality."
MARUTI,Mar 2023,1995.0,10815.0,1.3086882865440466,1,92.24,Strong,Excellent,Improving,Strong cash generation with improving free cash flow and excellent cash conversion.
MARUTI,Mar 2024,4936.0,16801.0,1.2456257413997627,1,93.23,Strong,Excellent,Improving,Strong cash generation with improving free cash flow and excellent cash conversion.
MARUTI,TTM,4936.0,16801.0,1.198274017545111,1,91.54,Strong,Good,Stable,Cash flow remains consistently strong with stable operating performance.
MOTHERSON,Mar 2013,397.0,1486.0,3.2876106194690267,1,100.0,Strong,Excellent,Stable,Cash flow remains consistently strong with stable operating performance.
MOTHERSON,Mar 2014,1323.0,2695.0,2.456700091157703,1,100.0,Strong,Excellent,Improving,Strong cash generation with improving free cash flow and excellent cash conversion.
MOTHERSON,Mar 2015,546.0,3390.0,2.623839009287926,1,100.0,Strong,Excellent,Declining,Cash flow profile remains stable.
